symbol,stage,entry_time,exit_time,entry_price,exit_price,shares,pnl,r_multiple,exit_reason
ITI,stage1,2018-11-22 00:00:00,2018-11-22 00:00:00,100.0,96.65,300,-1005.0,,session_close
IEX,stage1,2018-11-22 00:00:00,2018-11-22 00:00:00,54.95,51.85,545,-1689.5,,session_close
PCBL,stage1,2018-11-22 00:00:00,2018-11-22 00:00:00,113.0,108.6,265,-1166.0,,session_close
GVT&D,stage1,2018-11-26 00:00:00,2018-11-26 00:00:00,244.0,247.3,122,402.6,,session_close
IDFCFIRSTB,stage1,2018-11-26 00:00:00,2018-11-26 00:00:00,39.0,39.7,769,538.3,,session_close
NAVINFLUOR,stage1,2018-11-26 00:00:00,2018-11-26 00:00:00,716.95,698.35,41,-762.6,,session_close
ZEEL,stage1,2018-11-26 00:00:00,2018-11-26 00:00:00,455.44,452.11,65,-216.45,,session_close
HUDCO,stage1,2018-11-27 00:00:00,2018-11-27 00:00:00,45.9,44.15,653,-1142.75,,session_close
AUBANK,stage1,2018-11-28 00:00:00,2018-11-28 00:00:00,302.0,292.75,99,-915.75,,session_close
ADANIENSOL,stage1,2018-11-28 00:00:00,2018-11-28 00:00:00,253.95,239.2,118,-1740.5,,session_close
CHOLAHLDNG,stage1,2018-11-28 00:00:00,2018-11-28 00:00:00,494.85,494.85,60,0.0,,session_close
COLPAL,stage1,2018-11-28 00:00:00,2018-11-28 00:00:00,1239.8,1227.95,24,-284.4,,session_close
COROMANDEL,stage1,2018-11-28 00:00:00,2018-11-28 00:00:00,408.0,403.35,73,-339.45,,session_close
TIINDIA,stage1,2018-11-28 00:00:00,2018-11-28 00:00:00,288.1,297.1,104,936.0,,session_close
AAVAS,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,762.2,762.4,39,7.8,,session_close
APOLLOTYRE,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,238.15,236.0,125,-268.75,,session_close
CEMPRO,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,103.95,104.25,288,86.4,,session_close
FSL,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,52.05,51.15,576,-518.4,,session_close
GODFRYPHLP,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,313.0,311.0,95,-190.0,,session_close
INFY,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,656.8,647.0,45,-441.0,,session_close
LTF,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,131.6,133.8,227,499.4,,session_close
PERSISTENT,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,301.8,298.2,99,-356.4,,session_close
SUNDARMFIN,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,1427.4,1421.25,21,-129.15,,session_close
TCS,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,1997.0,1960.55,15,-546.75,,session_close
ZEEL,stage1,2018-11-29 00:00:00,2018-11-29 00:00:00,470.52,472.24,63,108.36,,session_close
BAJAJ-AUTO,stage1,2018-11-30 00:00:00,2018-11-30 00:00:00,2653.5,2678.0,11,269.5,,session_close
FEDERALBNK,stage1,2018-11-30 00:00:00,2018-11-30 00:00:00,85.25,85.3,351,17.55,,session_close
HDFCBANK,stage1,2018-11-30 00:00:00,2018-11-30 00:00:00,532.5,532.1,56,-22.4,,session_close
JUBLPHARMA,stage1,2018-11-30 00:00:00,2018-11-30 00:00:00,755.8,774.8,39,741.0,,session_close
JWL,stage1,2018-11-30 00:00:00,2018-11-30 00:00:00,17.7,18.4,1694,1185.8,,session_close
KARURVYSYA,stage1,2018-11-30 00:00:00,2018-11-30 00:00:00,66.4,65.85,451,-248.05,,session_close
KOTAKBANK,stage1,2018-11-30 00:00:00,2018-11-30 00:00:00,241.8,246.8,124,620.0,,session_close
OBEROIRLTY,stage1,2018-11-30 00:00:00,2018-11-30 00:00:00,428.2,446.3,70,1267.0,,session_close
PRESTIGE,stage1,2018-11-30 00:00:00,2018-11-30 00:00:00,197.0,216.55,152,2971.6,,session_close
ZYDUSLIFE,stage1,2018-11-30 00:00:00,2018-11-30 00:00:00,356.0,365.3,84,781.2,,session_close
AIAENG,stage1,2018-12-03 00:00:00,2018-12-03 00:00:00,1699.85,1724.45,17,418.2,,session_close
DMART,stage1,2018-12-03 00:00:00,2018-12-03 00:00:00,1504.9,1477.45,19,-521.55,,session_close
BRITANNIA,stage1,2018-12-03 00:00:00,2018-12-03 00:00:00,3175.0,3094.5,9,-724.5,,session_close
EIHOTEL,stage1,2018-12-03 00:00:00,2018-12-03 00:00:00,193.3,190.75,155,-395.25,,session_close
ELGIEQUIP,stage1,2018-12-03 00:00:00,2018-12-03 00:00:00,124.5,119.7,240,-1152.0,,session_close
JUBLPHARMA,stage1,2018-12-03 00:00:00,2018-12-03 00:00:00,780.0,799.75,38,750.5,,session_close
PRESTIGE,stage1,2018-12-03 00:00:00,2018-12-03 00:00:00,224.85,210.1,133,-1961.75,,session_close
RADICO,stage1,2018-12-03 00:00:00,2018-12-03 00:00:00,419.7,407.45,71,-869.75,,session_close
SIEMENS,stage1,2018-12-03 00:00:00,2018-12-03 00:00:00,730.95,717.75,41,-541.2,,session_close
GODREJPROP,stage1,2018-12-04 00:00:00,2018-12-04 00:00:00,700.0,694.45,42,-233.1,,session_close
HINDUNILVR,stage1,2018-12-04 00:00:00,2018-12-04 00:00:00,1835.0,1807.65,16,-437.6,,session_close
JUBLFOOD,stage1,2018-12-04 00:00:00,2018-12-04 00:00:00,264.2,267.15,113,333.35,,session_close
JUBLPHARMA,stage1,2018-12-04 00:00:00,2018-12-04 00:00:00,800.0,820.55,37,760.35,,session_close
OBEROIRLTY,stage1,2018-12-04 00:00:00,2018-12-04 00:00:00,471.8,479.7,63,497.7,,session_close
PVRINOX,stage1,2018-12-04 00:00:00,2018-12-04 00:00:00,1492.6,1460.35,20,-645.0,,session_close
PFC,stage1,2018-12-04 00:00:00,2018-12-04 00:00:00,77.2,77.95,388,291.0,,session_close
TATAPOWER,stage1,2018-12-04 00:00:00,2018-12-04 00:00:00,82.55,81.5,363,-381.15,,session_close
AUROPHARMA,stage1,2018-12-05 00:00:00,2018-12-05 00:00:00,821.0,796.35,36,-887.4,,session_close
BLS,stage1,2018-12-05 00:00:00,2018-12-05 00:00:00,29.5,29.9,1016,406.4,,session_close
HONAUT,stage1,2018-12-05 00:00:00,2018-12-05 00:00:00,23400.55,23154.7,1,-245.85,,session_close
OFSS,stage1,2018-12-05 00:00:00,2018-12-05 00:00:00,3127.5,3130.5,9,27.0,,session_close
POLYMED,stage1,2018-12-05 00:00:00,2018-12-05 00:00:00,240.0,245.4,125,675.0,,session_close
TRIDENT,stage1,2018-12-05 00:00:00,2018-12-05 00:00:00,6.66,6.51,4504,-675.6,,session_close
CUB,stage1,2018-12-06 00:00:00,2018-12-06 00:00:00,132.4,133.3,226,203.4,,session_close
POLYMED,stage1,2018-12-06 00:00:00,2018-12-06 00:00:00,242.6,242.85,123,30.75,,session_close
SONATSOFTW,stage1,2018-12-07 00:00:00,2018-12-07 00:00:00,116.8,117.05,256,64.0,,session_close
MUTHOOTFIN,stage1,2018-12-10 00:00:00,2018-12-10 00:00:00,454.8,464.15,65,607.75,,session_close
TIINDIA,stage1,2018-12-10 00:00:00,2018-12-10 00:00:00,334.0,325.7,89,-738.7,,session_close
HFCL,stage1,2018-12-11 00:00:00,2018-12-11 00:00:00,18.05,18.8,1662,1246.5,,session_close
IOC,stage1,2018-12-11 00:00:00,2018-12-11 00:00:00,70.62,69.29,424,-563.92,,session_close
BOSCHLTD,stage1,2018-12-12 00:00:00,2018-12-12 00:00:00,19196.45,19172.05,1,-24.4,,session_close
CCL,stage1,2018-12-12 00:00:00,2018-12-12 00:00:00,284.4,277.65,105,-708.75,,session_close
GVT&D,stage1,2018-12-12 00:00:00,2018-12-12 00:00:00,239.0,247.35,125,1043.75,,session_close
TITAGARH,stage1,2018-12-12 00:00:00,2018-12-12 00:00:00,71.75,74.75,418,1254.0,,session_close
ZENSARTECH,stage1,2018-12-12 00:00:00,2018-12-12 00:00:00,234.3,230.65,128,-467.2,,session_close
ZYDUSWELL,stage1,2018-12-12 00:00:00,2018-12-12 00:00:00,264.0,273.3,113,1050.9,,session_close
ABFRL,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,149.9,148.2,200,-340.0,,session_close
BANKINDIA,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,80.36,80.69,373,123.09,,session_close
BBTC,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,1316.0,1309.0,22,-154.0,,session_close
CANFINHOME,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,255.0,266.5,117,1345.5,,session_close
CARBORUNIV,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,357.65,355.05,83,-215.8,,session_close
CDSL,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,114.0,113.3,263,-184.1,,session_close
GPIL,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,15.0,14.4,2000,-1200.0,,session_close
HEROMOTOCO,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,3053.4,3139.5,9,774.9,,session_close
ICICIGI,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,910.05,887.9,32,-708.8,,session_close
INDHOTEL,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,147.25,144.35,203,-588.7,,session_close
M&MFIN,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,243.25,250.3,123,867.15,,session_close
MOTILALOFS,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,156.2,156.0,192,-38.4,,session_close
TVSMOTOR,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,579.05,565.35,51,-698.7,,session_close
TITAGARH,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,77.5,80.3,387,1083.6,,session_close
WHIRLPOOL,stage1,2018-12-13 00:00:00,2018-12-13 00:00:00,1369.7,1380.45,21,225.75,,session_close
GODREJCP,stage1,2018-12-14 00:00:00,2018-12-14 00:00:00,812.0,827.2,36,547.2,,session_close
GESHIP,stage1,2018-12-14 00:00:00,2018-12-14 00:00:00,340.0,348.75,88,770.0,,session_close
KEI,stage1,2018-12-14 00:00:00,2018-12-14 00:00:00,376.55,379.9,79,264.65,,session_close
KPIL,stage1,2018-12-14 00:00:00,2018-12-14 00:00:00,386.0,389.1,77,238.7,,session_close
KARURVYSYA,stage1,2018-12-14 00:00:00,2018-12-14 00:00:00,68.15,69.7,440,682.0,,session_close
LUPIN,stage1,2018-12-14 00:00:00,2018-12-14 00:00:00,850.9,843.85,35,-246.75,,session_close
SCHNEIDER,stage1,2018-12-14 00:00:00,2018-12-14 00:00:00,107.7,103.55,278,-1153.7,,session_close
SUPREMEIND,stage1,2018-12-14 00:00:00,2018-12-14 00:00:00,1057.5,1095.2,28,1055.6,,session_close
TIMKEN,stage1,2018-12-14 00:00:00,2018-12-14 00:00:00,585.0,581.8,51,-163.2,,session_close
WHIRLPOOL,stage1,2018-12-14 00:00:00,2018-12-14 00:00:00,1385.0,1399.05,21,295.05,,session_close
BANDHANBNK,stage1,2018-12-17 00:00:00,2018-12-17 00:00:00,536.9,564.45,55,1515.25,,session_close
CANFINHOME,stage1,2018-12-17 00:00:00,2018-12-17 00:00:00,276.1,275.6,108,-54.0,,session_close
PGEL,stage1,2018-12-17 00:00:00,2018-12-17 00:00:00,12.1,11.0,2479,-2726.9,,session_close
BEML,stage1,2018-12-18 00:00:00,2018-12-18 00:00:00,423.4,427.8,70,308.0,,session_close
BANDHANBNK,stage1,2018-12-18 00:00:00,2018-12-18 00:00:00,568.0,571.5,52,182.0,,session_close
ZFCVINDIA,stage1,2018-12-18 00:00:00,2018-12-18 00:00:00,1156.0,1140.0,25,-400.0,,session_close
CHENNPETRO,stage1,2018-12-19 00:00:00,2018-12-19 00:00:00,291.6,282.1,102,-969.0,,session_close
ELECON,stage1,2018-12-19 00:00:00,2018-12-19 00:00:00,33.7,33.3,890,-356.0,,session_close
HFCL,stage1,2018-12-19 00:00:00,2018-12-19 00:00:00,21.35,21.95,1405,843.0,,session_close
IFCI,stage1,2018-12-19 00:00:00,2018-12-19 00:00:00,14.25,14.65,2105,842.0,,session_close
UBL,stage1,2018-12-19 00:00:00,2018-12-19 00:00:00,1380.1,1368.2,21,-249.9,,session_close
ZENTEC,stage1,2018-12-19 00:00:00,2018-12-19 00:00:00,82.95,76.8,361,-2220.15,,session_close
ASAHIINDIA,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,255.45,259.8,117,508.95,,session_close
ASIANPAINT,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,1389.9,1425.8,21,753.9,,session_close
ASTERDM,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,155.0,152.25,193,-530.75,,session_close
BANKINDIA,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,90.92,91.11,329,62.51,,session_close
BERGEPAINT,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,283.5,282.9,105,-63.0,,session_close
BSOFT,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,130.15,129.8,230,-80.5,,session_close
CEMPRO,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,115.95,115.2,258,-193.5,,session_close
CENTRALBK,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,33.5,34.3,895,716.0,,session_close
CDSL,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,115.8,115.7,259,-25.9,,session_close
DLF,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,192.8,189.85,155,-457.25,,session_close
ENGINERSIN,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,122.45,124.8,244,573.4,,session_close
EXIDEIND,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,269.45,270.55,111,122.1,,session_close
HSCL,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,138.4,134.0,216,-950.4,,session_close
JMFINANCIL,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,93.1,92.8,322,-96.6,,session_close
MOTILALOFS,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,159.3,160.1,188,150.4,,session_close
NBCC,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,38.67,38.87,775,155.0,,session_close
PIDILITIND,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,597.5,596.3,50,-60.0,,session_close
SHRIRAMFIN,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,246.5,246.9,121,48.4,,session_close
TORNTPOWER,stage1,2018-12-20 00:00:00,2018-12-20 00:00:00,268.25,264.7,111,-394.05,,session_close
BEML,stage1,2018-12-21 00:00:00,2018-12-21 00:00:00,456.7,443.7,65,-845.0,,session_close
GRAVITA,stage1,2018-12-21 00:00:00,2018-12-21 00:00:00,77.3,77.9,388,232.8,,session_close
MRPL,stage1,2018-12-21 00:00:00,2018-12-21 00:00:00,75.21,73.16,398,-815.9,,session_close
TITAGARH,stage1,2018-12-21 00:00:00,2018-12-21 00:00:00,85.0,83.85,352,-404.8,,session_close
CGPOWER,stage1,2018-12-24 00:00:00,2018-12-24 00:00:00,43.8,43.75,684,-34.2,,session_close
CENTRALBK,stage1,2018-12-24 00:00:00,2018-12-24 00:00:00,36.05,35.15,832,-748.8,,session_close
KPIL,stage1,2018-12-26 00:00:00,2018-12-26 00:00:00,380.0,377.45,78,-198.9,,session_close
GVT&D,stage1,2018-12-27 00:00:00,2018-12-27 00:00:00,284.95,290.85,105,619.5,,session_close
ASTRAL,stage1,2018-12-28 00:00:00,2018-12-28 00:00:00,510.55,525.4,58,861.3,,session_close
OLECTRA,stage1,2018-12-28 00:00:00,2018-12-28 00:00:00,247.0,244.95,121,-248.05,,session_close
SBILIFE,stage1,2018-12-28 00:00:00,2018-12-28 00:00:00,600.0,598.8,50,-60.0,,session_close
ASTRAL,stage1,2018-12-31 00:00:00,2018-12-31 00:00:00,524.6,509.9,57,-837.9,,session_close
CUMMINSIND,stage1,2018-12-31 00:00:00,2018-12-31 00:00:00,864.0,849.7,34,-486.2,,session_close
ELGIEQUIP,stage1,2018-12-31 00:00:00,2018-12-31 00:00:00,135.45,130.6,221,-1071.85,,session_close
TITAN,stage1,2018-12-31 00:00:00,2018-12-31 00:00:00,926.0,931.0,32,160.0,,session_close
TRENT,stage1,2018-12-31 00:00:00,2018-12-31 00:00:00,240.7,241.5,124,99.2,,session_close
AEGISLOG,stage1,2019-01-01 00:00:00,2019-01-01 00:00:00,204.5,204.0,146,-73.0,,session_close
ASAHIINDIA,stage1,2019-01-01 00:00:00,2019-01-01 00:00:00,258.0,263.5,116,638.0,,session_close
ENDURANCE,stage1,2019-01-01 00:00:00,2019-01-01 00:00:00,1267.45,1260.2,23,-166.75,,session_close
GPIL,stage1,2019-01-01 00:00:00,2019-01-01 00:00:00,14.6,14.35,2054,-513.5,,session_close
PFIZER,stage1,2019-01-01 00:00:00,2019-01-01 00:00:00,2860.0,2871.55,10,115.5,,session_close
TIINDIA,stage1,2019-01-01 00:00:00,2019-01-01 00:00:00,359.05,350.15,83,-738.7,,session_close
TIMKEN,stage1,2019-01-02 00:00:00,2019-01-02 00:00:00,610.9,605.85,49,-247.45,,session_close
CHAMBLFERT,stage1,2019-01-03 00:00:00,2019-01-03 00:00:00,153.8,151.85,195,-380.25,,session_close
BALRAMCHIN,stage1,2019-01-04 00:00:00,2019-01-04 00:00:00,108.0,109.2,277,332.4,,session_close
PGEL,stage1,2019-01-04 00:00:00,2019-01-04 00:00:00,11.95,12.45,2510,1255.0,,session_close
TATACOMM,stage1,2019-01-04 00:00:00,2019-01-04 00:00:00,536.7,531.2,55,-302.5,,session_close
COROMANDEL,stage1,2019-01-07 00:00:00,2019-01-07 00:00:00,469.55,464.3,63,-330.75,,session_close
INDUSTOWER,stage1,2019-01-07 00:00:00,2019-01-07 00:00:00,287.5,293.75,104,650.0,,session_close
GODREJPROP,stage1,2019-01-08 00:00:00,2019-01-08 00:00:00,718.8,732.05,41,543.25,,session_close
INDUSTOWER,stage1,2019-01-08 00:00:00,2019-01-08 00:00:00,292.7,297.95,102,535.5,,session_close
NAUKRI,stage1,2019-01-08 00:00:00,2019-01-08 00:00:00,326.5,324.0,91,-227.5,,session_close
ABBOTINDIA,stage1,2019-01-09 00:00:00,2019-01-09 00:00:00,7585,7820,3,705,,session_close
BALRAMCHIN,stage1,2019-01-09 00:00:00,2019-01-09 00:00:00,111.8,108.8,268,-804.0,,session_close
HFCL,stage1,2019-01-09 00:00:00,2019-01-09 00:00:00,24.25,23.0,1237,-1546.25,,session_close
PAGEIND,stage1,2019-01-09 00:00:00,2019-01-09 00:00:00,23061.0,23262.8,1,201.8,,session_close
SONATSOFTW,stage1,2019-01-09 00:00:00,2019-01-09 00:00:00,116.25,114.4,258,-477.3,,session_close
GMRAIRPORT,stage1,2019-01-10 00:00:00,2019-01-10 00:00:00,16.9,16.75,1775,-266.25,,session_close
ICICIPRULI,stage1,2019-01-10 00:00:00,2019-01-10 00:00:00,338.0,348.5,88,924.0,,session_close
SOBHA,stage1,2019-01-10 00:00:00,2019-01-10 00:00:00,474.5,462.8,63,-737.1,,session_close
AARTIIND,stage1,2019-01-11 00:00:00,2019-01-11 00:00:00,387.45,387.4,77,-3.85,,session_close
BANDHANBNK,stage1,2019-01-11 00:00:00,2019-01-11 00:00:00,468.8,454.4,63,-907.2,,session_close
CHAMBLFERT,stage1,2019-01-11 00:00:00,2019-01-11 00:00:00,164.2,168.8,182,837.2,,session_close
CREDITACC,stage1,2019-01-11 00:00:00,2019-01-11 00:00:00,415.0,413.6,72,-100.8,,session_close
DIVISLAB,stage1,2019-01-11 00:00:00,2019-01-11 00:00:00,1519.95,1505.15,19,-281.2,,session_close
HDFCLIFE,stage1,2019-01-11 00:00:00,2019-01-11 00:00:00,408.6,406.6,73,-146.0,,session_close
MFSL,stage1,2019-01-11 00:00:00,2019-01-11 00:00:00,459.2,454.75,65,-289.25,,session_close
TRIDENT,stage1,2019-01-11 00:00:00,2019-01-11 00:00:00,6.96,6.96,4310,0.0,,session_close
CESC,stage1,2019-01-14 00:00:00,2019-01-14 00:00:00,64.11,64.16,467,23.35,,session_close
HFCL,stage1,2019-01-14 00:00:00,2019-01-14 00:00:00,24.35,24.55,1232,246.4,,session_close
ICICIPRULI,stage1,2019-01-14 00:00:00,2019-01-14 00:00:00,354.55,350.5,84,-340.2,,session_close
LINDEINDIA,stage1,2019-01-14 00:00:00,2019-01-14 00:00:00,797.9,750.4,37,-1757.5,,session_close
CASTROLIND,stage1,2019-01-15 00:00:00,2019-01-15 00:00:00,154.74,163.19,193,1630.85,,session_close
YESBANK,stage1,2019-01-15 00:00:00,2019-01-15 00:00:00,196.6,203.0,152,972.8,,session_close
CASTROLIND,stage1,2019-01-16 00:00:00,2019-01-16 00:00:00,162.9,160.91,184,-366.16,,session_close
DIXON,stage1,2019-01-16 00:00:00,2019-01-16 00:00:00,433.7,440.55,69,472.65,,session_close
EMAMILTD,stage1,2019-01-16 00:00:00,2019-01-16 00:00:00,439.9,435.85,68,-275.4,,session_close
FSL,stage1,2019-01-16 00:00:00,2019-01-16 00:00:00,51.7,51.4,580,-174.0,,session_close
GODFRYPHLP,stage1,2019-01-16 00:00:00,2019-01-16 00:00:00,327.0,322.0,91,-455.0,,session_close
ITI,stage1,2019-01-16 00:00:00,2019-01-16 00:00:00,95.3,111.8,314,5181.0,,session_close
IEX,stage1,2019-01-16 00:00:00,2019-01-16 00:00:00,55.4,54.35,541,-568.05,,session_close
PIDILITIND,stage1,2019-01-16 00:00:00,2019-01-16 00:00:00,582.2,577.0,51,-265.2,,session_close
TCS,stage1,2019-01-16 00:00:00,2019-01-16 00:00:00,1870.0,1870.15,16,2.4,,session_close
WIPRO,stage1,2019-01-16 00:00:00,2019-01-16 00:00:00,119.2,120.95,251,439.25,,session_close
BSOFT,stage1,2019-01-17 00:00:00,2019-01-17 00:00:00,121.8,120.95,246,-209.1,,session_close
ITI,stage1,2019-01-17 00:00:00,2019-01-17 00:00:00,112.1,109.6,267,-667.5,,session_close
ECLERX,stage1,2019-01-17 00:00:00,2019-01-17 00:00:00,368.7,364.8,81,-315.9,,session_close
ARE&M,stage1,2019-01-18 00:00:00,2019-01-18 00:00:00,785.2,782.05,38,-119.7,,session_close
SOBHA,stage1,2019-01-18 00:00:00,2019-01-18 00:00:00,499.3,488.85,60,-627.0,,session_close
NEULANDLAB,stage1,2019-01-21 00:00:00,2019-01-21 00:00:00,506.95,511.5,59,268.45,,session_close
RELIANCE,stage1,2019-01-21 00:00:00,2019-01-21 00:00:00,569.05,589.9,52,1084.2,,session_close
WIPRO,stage1,2019-01-21 00:00:00,2019-01-21 00:00:00,122.15,121.4,245,-183.75,,session_close
KOTAKBANK,stage1,2019-01-22 00:00:00,2019-01-22 00:00:00,255.8,258.4,117,304.2,,session_close
LINDEINDIA,stage1,2019-01-22 00:00:00,2019-01-22 00:00:00,658.0,669.4,45,513.0,,session_close
RELIANCE,stage1,2019-01-22 00:00:00,2019-01-22 00:00:00,587.6,588.7,51,56.1,,session_close
UBL,stage1,2019-01-22 00:00:00,2019-01-22 00:00:00,1478.9,1459.4,20,-390.0,,session_close
ABB,stage1,2019-01-23 00:00:00,2019-01-23 00:00:00,1023.6,1011.15,29,-361.05,,session_close
HAVELLS,stage1,2019-01-23 00:00:00,2019-01-23 00:00:00,721.0,696.2,41,-1016.8,,session_close
INDIGO,stage1,2019-01-23 00:00:00,2019-01-23 00:00:00,1120.0,1109.3,26,-278.2,,session_close
JUBLPHARMA,stage1,2019-01-23 00:00:00,2019-01-23 00:00:00,736.2,757.2,40,840.0,,session_close
PCBL,stage1,2019-01-23 00:00:00,2019-01-23 00:00:00,90.5,89.7,331,-264.8,,session_close
TVSMOTOR,stage1,2019-01-23 00:00:00,2019-01-23 00:00:00,553.95,531.55,54,-1209.6,,session_close
THERMAX,stage1,2019-01-23 00:00:00,2019-01-23 00:00:00,1097.15,1090.8,27,-171.45,,session_close
DIXON,stage1,2019-01-24 00:00:00,2019-01-24 00:00:00,450.0,453.5,66,231.0,,session_close
GRANULES,stage1,2019-01-24 00:00:00,2019-01-24 00:00:00,94.7,96.3,316,505.6,,session_close
ZENTEC,stage1,2019-01-24 00:00:00,2019-01-24 00:00:00,86.1,85.3,348,-278.4,,session_close
INDIGO,stage1,2019-01-25 00:00:00,2019-01-25 00:00:00,1180.0,1161.75,25,-456.25,,session_close
OBEROIRLTY,stage1,2019-01-25 00:00:00,2019-01-25 00:00:00,474.0,457.3,63,-1052.1,,session_close
INDUSTOWER,stage1,2019-01-28 00:00:00,2019-01-28 00:00:00,283.7,287.3,105,378.0,,session_close
JINDALSAW,stage1,2019-01-29 00:00:00,2019-01-29 00:00:00,39.75,41.2,754,1093.3,,session_close
SUNTV,stage1,2019-01-29 00:00:00,2019-01-29 00:00:00,529.1,533.45,56,243.6,,session_close
WELSPUNLIV,stage1,2019-01-29 00:00:00,2019-01-29 00:00:00,59.0,58.9,508,-50.8,,session_close
ZEEL,stage1,2019-01-29 00:00:00,2019-01-29 00:00:00,362.3,369.64,82,601.88,,session_close
ADANIGREEN,stage1,2019-01-30 00:00:00,2019-01-30 00:00:00,35.95,37.3,834,1125.9,,session_close
ADANIPORTS,stage1,2019-01-30 00:00:00,2019-01-30 00:00:00,349.05,338.15,85,-926.5,,session_close
ADANIPOWER,stage1,2019-01-30 00:00:00,2019-01-30 00:00:00,8.6,8.9,3488,1046.4,,session_close
ATUL,stage1,2019-01-30 00:00:00,2019-01-30 00:00:00,3486.0,3497.85,8,94.8,,session_close
BAJAJFINSV,stage1,2019-01-30 00:00:00,2019-01-30 00:00:00,629.5,624.7,47,-225.6,,session_close
BANKINDIA,stage1,2019-01-30 00:00:00,2019-01-30 00:00:00,91.68,92.65,327,317.19,,session_close
MGL,stage1,2019-01-30 00:00:00,2019-01-30 00:00:00,928.95,911.8,32,-548.8,,session_close
OLECTRA,stage1,2019-01-30 00:00:00,2019-01-30 00:00:00,225.25,226.95,133,226.1,,session_close
PFIZER,stage1,2019-01-30 00:00:00,2019-01-30 00:00:00,2940.0,2998.2,10,582.0,,session_close
AARTIIND,stage1,2019-01-31 00:00:00,2019-01-31 00:00:00,402.1,406.4,74,318.2,,session_close
ADANIGREEN,stage1,2019-01-31 00:00:00,2019-01-31 00:00:00,38.0,35.6,789,-1893.6,,session_close
EXIDEIND,stage1,2019-01-31 00:00:00,2019-01-31 00:00:00,223.85,226.9,134,408.7,,session_close
HEG,stage1,2019-01-31 00:00:00,2019-01-31 00:00:00,459.2,478.6,65,1261.0,,session_close
ICICIBANK,stage1,2019-01-31 00:00:00,2019-01-31 00:00:00,372.7,364.45,80,-660.0,,session_close
